Ville;Corps;Activité;Produit;Année;Indice
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2022;148.4
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2005;100.0
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2006;104.0
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2007;107.0
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2008;112.5
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2009;116.7
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2010;118.8
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2011;123.1
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2012;123.0
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2013;125.5
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2014;127.6
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2015;128.7
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2016;127.5
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2017;132.5
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2018;134.6
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2019;136.0
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2020;134.4
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2021;145.9
YOUSSOUFIA;Gros œuvre;Activité Matériaux de construction en terre cuite;Activité Matériaux de construction en terre cuite;2022;161.2
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2005;100.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2006;105.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2007;106.8
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2008;107.7
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2009;115.2
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2010;119.7
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2011;123.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2012;125.7
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2013;127.6
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2014;131.4
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2015;132.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2016;137.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2017;143.3
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2018;145.9
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2019;147.6
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2020;142.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2021;149.6
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Sables;2022;164.9
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2005;100.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2006;102.1
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2007;104.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2008;98.8
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2009;104.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2010;106.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2011;106.9
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2012;108.1
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2013;108.8
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2014;109.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2015;110.3
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2016;112.7
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2017;114.3
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2018;115.2
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2019;117.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2020;116.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2021;124.3
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Gravettes;2022;136.4
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Moellons;2005;100.0
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Moellons;2006;100.3
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Moellons;2007;100.5
YOUSSOUFIA;Gros œuvre;Produits issus des minéraux;Moellons;2008;92.5
